,Pre-Shift,,,,,,,,,,,,,,,,,Pre-Shift + ANNUALIZATION,,,,,,,,,,,,,,,,,Pre-Shift + Annualization + HEP C ADJ,,,,,,,,,,,,,,,,,Pre-Shift + Annualization + Hep C adj + LIFT,,,,,,,,,,,,,,,,,Pre-Shift + Annualization + Hep C adj + Lift + INCREMENTAL BRAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retail 90,782285.0277,780051.4196,778323.9029,775677.7845,774101.0658,0.920317579,0.919291786,0.91785179,0.915495654,0.914735713,0.916817579,0.914791786,0.91235179,0.908995654,0.907235713,,Retail 90,782285.0277,780051.4196,778323.9029,775677.7845,774101.0658,0.920317579,0.919291786,0.91785179,0.915495654,0.914735713,0.916817579,0.914791786,0.91235179,0.908995654,0.907235713,,Retail 90,782292.4421,780067.1486,778349.8557,775716.1239,774154.1511,0.922608125,0.92307555,0.922956898,0.921867725,0.922387248,0.919108125,0.91857555,0.917456898,0.915367725,0.914887248,,Retail 90,782292.4421,780067.1486,778349.8557,775716.1239,774154.1511,0.922608125,0.92307555,0.922956898,0.921867725,0.922387248,0.919108125,0.91857555,0.917456898,0.915367725,0.914887248,,Retail 90,,,,,,0.919285945,0.918754932,0.917629908,0.915530664,0.915050691,,,,,,,0.919845567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mail,185105.0417,188075.6221,191352.8176,192580.9627,192387.9047,0.889856193,0.907101989,0.923818765,0.929775964,0.928298467,0.886356193,0.902601989,0.918318765,0.923275964,0.920798467,,Mail,185105.0417,188075.6221,191352.8176,192580.9627,192387.9047,0.889856193,0.907101989,0.923818765,0.929775964,0.928298467,0.886356193,0.902601989,0.918318765,0.923275964,0.920798467,,Mail,185105.0417,188075.6221,191352.8176,192580.9627,192387.9047,0.889856193,0.907101989,0.923818765,0.929775964,0.928298467,0.886356193,0.902601989,0.918318765,0.923275964,0.920798467,,Mail,185105.0417,188075.6221,191352.8176,192580.9627,192387.9047,0.889856193,0.907101989,0.923818765,0.929775964,0.928298467,0.886356193,0.902601989,0.918318765,0.923275964,0.920798467,,Mail,,,,,,0.886697795,0.902969873,0.91870197,0.923676663,0.921244753,,,,,,,0.88445882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Specialty,1278.958665,1481.371001,1783.786652,1832.584157,1914.946204,0.062984739,0.070941791,0.083366122,0.084384115,0.086064413,0.059484739,0.066441791,0.077866122,0.077884115,0.078564413,,Specialty,1278.958665,1481.371001,1783.786652,1832.584157,1914.946204,0.062984739,0.070941791,0.083366122,0.084384115,0.086064413,0.059484739,0.066441791,0.077866122,0.077884115,0.078564413,,Specialty,1278.958665,1481.371001,1783.786652,1832.584157,1914.946204,0.062984739,0.070941791,0.083366122,0.084384115,0.086064413,0.059484739,0.066441791,0.077866122,0.077884115,0.078564413,,Specialty,1278.958665,1481.371001,1783.786652,1832.584157,1914.946204,0.062984739,0.070941791,0.083366122,0.084384115,0.086064413,0.059484739,0.066441791,0.077866122,0.077884115,0.078564413,,Specialty,,,,,,0.05951995,0.066492192,0.077923116,0.077940285,0.078620478,,,,,,,0.056741382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,3549538.496,3602458.684,3658295.426,3707181.819,3746870.626,0.828996061,0.816410215,0.807449197,0.79834064,0.7883479,0.825496061,0.811910215,0.801949197,0.79184064,0.7808479,,Total,3549538.496,3602458.684,3658295.426,3707181.819,3746870.626,0.828996061,0.816410215,0.807449197,0.79834064,0.7883479,0.825496061,0.811910215,0.801949197,0.79184064,0.7808479,,Total,3549686.224,3602772.077,3658812.524,3707945.715,3747928.327,0.837214184,0.829428838,0.824440955,0.818896886,0.812219022,0.833714184,0.824928838,0.818940955,0.812396886,0.804719022,,Total,3549686.224,3602772.077,3658812.524,3707945.715,3747928.327,0.837214184,0.829428838,0.824440955,0.818896886,0.812219022,0.833714184,0.824928838,0.818940955,0.812396886,0.804719022,,Total,,,,,,0.834237496,0.825481949,0.819510261,0.812982057,0.805327566,,,,,,,0.833764182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AWP (B/G indicator of Medispan + Override),,,,,,,,,,,,,,,,,AWP (B/G indicator of Medispan + Override),,,,,,,,,,,,,,,,,AWP (B/G indicator of Medispan + Override),,,,,,,,,,,,,,,,,AWP (B/G indicator of Medispan + Override),,,,,,,,,,,,,,,,,AWP (B/G indicator of Medispan + Override),,,,,,,,,,,,,,,,AWP (B/G indicator of Medispan + Override),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Generic $ (GtoG),,,,,Generic per Rx (GtoG),,,,,,,,,,,,Generic $ (GtoG),,,,,Generic per Rx (GtoG),,,,,,,,,,,,Generic $ (GtoG),,,,,Generic per Rx (GtoG),,,,,,,,,,,,Generic $ (GtoG),,,,,Generic per Rx (GtoG),,,,,,,,,,,,Generic $ (GtoG),,,,,Generic per Rx (GtoG),,,,,,,,,,,Base Yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,,,,,,,,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,,,,,,,,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,,,,,,,,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,,,,,,,,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,,,,,,,Generic $ (GtoG),Brand $ (BtoB),Total,Generic per Rx (GtoG),Brand per Rx (BtoB),Total per Rx,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retail 30,333450447.4,345499783.1,360049186.3,374270146.9,386108239.3,128.6397,130.4786,133.0578,135.5822,137.5859,,,,,,,Retail 30,333450447.4,345499783.1,360049186.3,374270146.9,386108239.3,128.6397,130.4786,133.0578,135.5822,137.5859,,,,,,,Retail 30,333450447.4,345499783.1,360049186.3,374270146.9,386108239.3,128.6397,130.4786,133.0578,135.5822,137.5859,,,,,,,Retail 30,333450447.4,345499783.1,360049186.3,374270146.9,386108239.3,128.6397,130.4786,133.0578,135.5822,137.5859,,,,,,,Retail 30,332020400,343569519.1,357569730.1,371199175.5,382416169.5,128.6397,130.4786,133.0578,135.5822,137.5859,,,,,,,319207257.1,771224560.8,1090431818,126.3559,1317.47,350.4366,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retail 90,274537109.7,279870070.9,284687188.9,288633885.3,303131141.4,349.6079,357.0279,363.5778,369.4635,388.3805,,,,,,,Retail 90,274537109.7,279870070.9,284687188.9,288633885.3,303131141.4,349.6079,357.0279,363.5778,369.4635,388.3805,,,,,,,Retail 90,274537109.7,279870070.9,284687188.9,288633885.3,303131141.4,349.6079,357.0279,363.5778,369.4635,388.3805,,,,,,,Retail 90,274537109.7,279870070.9,284687188.9,288633885.3,303131141.4,349.6079,357.0279,363.5778,369.4635,388.3805,,,,,,,Retail 90,273495627.6,278505702.2,282990707.2,286598755.7,300666359.3,349.6079,357.0279,363.5778,369.4635,388.3805,,,,,,,269227432.6,91812439.57,361039872.2,342.8452,1341.7379,422.9109,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mail,60573725.92,65368210.98,69831002.36,72134294.03,73526575.68,325.9526,345.8392,362.7606,371.9475,379.091,,,,,,,Mail,60573725.92,65368210.98,69831002.36,72134294.03,73526575.68,325.9526,345.8392,362.7606,371.9475,379.091,,,,,,,Mail,60573725.92,65368210.98,69831002.36,72134294.03,73526575.68,325.9526,345.8392,362.7606,371.9475,379.091,,,,,,,Mail,60573725.92,65368210.98,69831002.36,72134294.03,73526575.68,325.9526,345.8392,362.7606,371.9475,379.091,,,,,,,Mail,60335476.14,65043928.87,69415260.08,71630008.13,72932532.56,325.9526,345.8392,362.7606,371.9475,379.091,,,,,,,59093174.74,46580070.44,105673245.2,319.2172,1926.1494,504.8841,,,,,,,,,,,,,,,,,,,,,,,,,,,
Specialty,14562317.66,18995607.19,25127356.06,27350785.8,30136135.54,10753.3608,12009.5995,13157.1804,13775.0781,14365.9133,,,,,,,Specialty,14562317.66,18995607.19,25127356.06,27350785.8,30136135.54,10753.3608,12009.5995,13157.1804,13775.0781,14365.9133,,,,,,,Specialty,14562317.66,18995607.19,25127356.06,27350785.8,30136135.54,10753.3608,12009.5995,13157.1804,13775.0781,14365.9133,,,,,,,Specialty,14562317.66,18995607.19,25127356.06,27350785.8,30136135.54,10753.3608,12009.5995,13157.1804,13775.0781,14365.9133,,,,,,,Specialty,13753103.99,17790672.39,23469602.82,25243989.9,27509951.18,10753.3608,12009.5995,13157.1804,13775.0781,14365.9133,,,,,,,11496191.34,291235898.3,302732089.6,9851.0637,15012.1597,14719.312,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,683123600.6,709733672.1,739694733.6,762389112,792902091.9,191.6417,195.9278,200.8193,203.9775,209.6039,,,,,,,Total,683123600.6,709733672.1,739694733.6,762389112,792902091.9,191.6417,195.9278,200.8193,203.9775,209.6039,,,,,,,Total,683123600.6,709733672.1,739694733.6,762389112,792902091.9,191.6417,195.9278,200.8193,203.9775,209.6039,,,,,,,Total,683123600.6,709733672.1,739694733.6,762389112,792902091.9,191.6417,195.9278,200.8193,203.9775,209.6039,,,,,,,Total,679604607.7,704909822.6,733445300.2,754671929.3,783525012.6,191.4548,195.6576,200.4599,203.5283,209.0555,,,,,,,659024055.8,1200852969,1859877025,188.4102,1721.9147,443.3336,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AWP (B/G indicator of Medispan + Override),,,,,,,,,,,,,,,,,AWP (B/G indicator of Medispan + Override),,,,,,,,,,,,,,,,,AWP (B/G indicator of Medispan + Override),,,,,,,,,,,,,,,,,AWP (B/G indicator of Medispan + Override),,,,,,,,,,,,,,,,,AWP (B/G indicator of Medispan + Override),,,,,,,,,,,,,,,,AWP (B/G indicator of Medispan + Override),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Generic $ (GtoB),,,,,Generic per Rx (GtoB),,,,,,,,,,,,Generic $ (GtoB),,,,,Generic per Rx (GtoB),,,,,,,,,,,,Generic $ (GtoB),,,,,Generic per Rx (GtoB),,,,,,,,,,,,Generic $ (GtoB),,,,,Generic per Rx (GtoB),,,,,,,,,,,,Generic $ (GtoB),,,,,Generic per Rx (GtoB),,,,,,,,,,,Base Yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,,,,,,,,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,,,,,,,,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,,,,,,,,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,,,,,,,,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,,,,,,,Generic $ (GtoB),Brand $ (BtoG),Total,Generic per Rx (GtoB),Brand per Rx (BtoG),Total per Rx,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retail 30,0,0,0,0,0,0,0,0,0,0,,,,,,,Retail 30,0,0,0,0,0,0,0,0,0,0,,,,,,,Retail 30,0,0,0,0,0,0,0,0,0,0,,,,,,,Retail 30,0,0,0,0,0,0,0,0,0,0,,,,,,,Retail 30,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retail 90,0,0,0,0,0,0,0,0,0,0,,,,,,,Retail 90,0,0,0,0,0,0,0,0,0,0,,,,,,,Retail 90,0,0,0,0,0,0,0,0,0,0,,,,,,,Retail 90,0,0,0,0,0,0,0,0,0,0,,,,,,,Retail 90,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mail,0,0,0,0,0,0,0,0,0,0,,,,,,,Mail,0,0,0,0,0,0,0,0,0,0,,,,,,,Mail,0,0,0,0,0,0,0,0,0,0,,,,,,,Mail,0,0,0,0,0,0,0,0,0,0,,,,,,,Mail,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Specialty,0,0,0,0,0,0,0,0,0,0,,,,,,,Specialty,0,0,0,0,0,0,0,0,0,0,,,,,,,Specialty,0,0,0,0,0,0,0,0,0,0,,,,,,,Specialty,0,0,0,0,0,0,0,0,0,0,,,,,,,Specialty,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,0,0,0,0,0,0,0,0,0,0,,,,,,,Total,0,0,0,0,0,0,0,0,0,0,,,,,,,Total,0,0,0,0,0,0,0,0,0,0,,,,,,,Total,0,0,0,0,0,0,0,0,0,0,,,,,,,Total,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AWP (B/G indicator of Medispan + Override),,,,,,,,,,,,,,,,,AWP (B/G indicator of Medispan + Override),,,,,,,,,,,,,,,,,AWP (B/G indicator of Medispan + Override),,,,,,,,,,,,,,,,,AWP (B/G indicator of Medispan + Override),,,,,,,,,,,,,,,,,AWP (B/G indicator of Medispan + Override),,,,,,,,,,,,,,,,AWP (B/G indicator of Medispan + Override),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Generic $ (Total),,,,,Generic per Rx (Total),,,,,,,,,,,,Generic $ (Total),,,,,Generic per Rx (Total),,,,,,,,,,,,Generic $ (Total),,,,,Generic per Rx (Total),,,,,,,,,,,,Generic $ (Total),,,,,Generic per Rx (Total),,,,,,,,,,,,Generic $ (Total),,,,,Generic per Rx (Total),,,,,,,,,,,Base Yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,,,,,,,,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,,,,,,,,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,,,,,,,,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,,,,,,,,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,,,,,,,Generic $ (Total),Brand $ (Total),Total,Generic per Rx (Total),Brand per Rx (Total),Total per Rx,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retail 30,333450447.4,345499783.1,360049186.3,374270146.9,386108239.3,128.6397,130.4786,133.0578,135.5822,137.5859,,,,,,,Retail 30,333450447.4,345499783.1,360049186.3,374270146.9,386108239.3,128.6397,130.4786,133.0578,135.5822,137.5859,,,,,,,Retail 30,333450447.4,345499783.1,360049186.3,374270146.9,386108239.3,128.6397,130.4786,133.0578,135.5822,137.5859,,,,,,,Retail 30,333450447.4,345499783.1,360049186.3,374270146.9,386108239.3,128.6397,130.4786,133.0578,135.5822,137.5859,,,,,,,Retail 30,332020400,343569519.1,357569730.1,371199175.5,382416169.5,128.6397,130.4786,133.0578,135.5822,137.5859,,,,,,,319207257.1,771224560.8,1090431818,126.3559,1317.47,350.4366,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retail 90,274537109.7,279870070.9,284687188.9,288633885.3,303131141.4,349.6079,357.0279,363.5778,369.4635,388.3805,,,,,,,Retail 90,274537109.7,279870070.9,284687188.9,288633885.3,303131141.4,349.6079,357.0279,363.5778,369.4635,388.3805,,,,,,,Retail 90,274537109.7,279870070.9,284687188.9,288633885.3,303131141.4,349.6079,357.0279,363.5778,369.4635,388.3805,,,,,,,Retail 90,274537109.7,279870070.9,284687188.9,288633885.3,303131141.4,349.6079,357.0279,363.5778,369.4635,388.3805,,,,,,,Retail 90,273495627.6,278505702.2,282990707.2,286598755.7,300666359.3,349.6079,357.0279,363.5778,369.4635,388.3805,,,,,,,269227432.6,91812439.57,361039872.2,342.8452,1341.7379,422.9109,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mail,60573725.92,65368210.98,69831002.36,72134294.03,73526575.68,325.9526,345.8392,362.7606,371.9475,379.091,,,,,,,Mail,60573725.92,65368210.98,69831002.36,72134294.03,73526575.68,325.9526,345.8392,362.7606,371.9475,379.091,,,,,,,Mail,60573725.92,65368210.98,69831002.36,72134294.03,73526575.68,325.9526,345.8392,362.7606,371.9475,379.091,,,,,,,Mail,60573725.92,65368210.98,69831002.36,72134294.03,73526575.68,325.9526,345.8392,362.7606,371.9475,379.091,,,,,,,Mail,60335476.14,65043928.87,69415260.08,71630008.13,72932532.56,325.9526,345.8392,362.7606,371.9475,379.091,,,,,,,59093174.74,46580070.44,105673245.2,319.2172,1926.1494,504.8841,,,,,,,,,,,,,,,,,,,,,,,,,,,
Specialty,14562317.66,18995607.19,25127356.06,27350785.8,30136135.54,10753.3608,12009.5995,13157.1804,13775.0781,14365.9133,,,,,,,Specialty,14562317.66,18995607.19,25127356.06,27350785.8,30136135.54,10753.3608,12009.5995,13157.1804,13775.0781,14365.9133,,,,,,,Specialty,14562317.66,18995607.19,25127356.06,27350785.8,30136135.54,10753.3608,12009.5995,13157.1804,13775.0781,14365.9133,,,,,,,Specialty,14562317.66,18995607.19,25127356.06,27350785.8,30136135.54,10753.3608,12009.5995,13157.1804,13775.0781,14365.9133,,,,,,,Specialty,13753103.99,17790672.39,23469602.82,25243989.9,27509951.18,10753.3608,12009.5995,13157.1804,13775.0781,14365.9133,,,,,,,11496191.34,291235898.3,302732089.6,9851.0637,15012.1597,14719.312,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,683123600.6,709733672.1,739694733.6,762389112,792902091.9,191.6417,195.9278,200.8193,203.9775,209.6039,,,,,,,Total,683123600.6,709733672.1,739694733.6,762389112,792902091.9,191.6417,195.9278,200.8193,203.9775,209.6039,,,,,,,Total,683123600.6,709733672.1,739694733.6,762389112,792902091.9,191.6417,195.9278,200.8193,203.9775,209.6039,,,,,,,Total,683123600.6,709733672.1,739694733.6,762389112,792902091.9,191.6417,195.9278,200.8193,203.9775,209.6039,,,,,,,Total,679604607.7,704909822.6,733445300.2,754671929.3,783525012.6,191.4548,195.6576,200.4599,203.5283,209.0555,,,,,,,659024055.8,1200852969,1859877025,188.4102,1721.9147,443.3336,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AWP (B/G indicator of Medispan + Override),,,,,,,,,,,,,,,,,AWP (B/G indicator of Medispan + Override),,,,,,,,,,,,,,,,,AWP (B/G indicator of Medispan + Override),,,,,,,,,,,,,,,,,AWP (B/G indicator of Medispan + Override),,,,,,,,,,,,,,,,,AWP (B/G indicator of Medispan + Override),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Brand $ (BtoB),,,,,Brand per Rx (BtoB),,,,,,,,,,,,Brand $ (BtoB),,,,,Brand per Rx (BtoB),,,,,,,,,,,,Brand $ (BtoB),,,,,Brand per Rx (BtoB),,,,,,,,,,,,Brand $ (BtoB),,,,,Brand per Rx (BtoB),,,,,,,,,,,,Brand $ (BtoB),,,,,Brand per Rx (BtoB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,,,,,,,,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,,,,,,,,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,,,,,,,,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,,,,,,,,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,07/27 - 06/28,07/28 - 06/29,07/29 - 06/30,07/30 - 06/31,07/31 - 06/32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retail 30,843772108.3,976410028.3,1104356594,1231765916,1364696808,1351.8549,1383.6071,1431.5958,1473.7359,1506.9606,,,,,,,Retail 30,843772108.3,976410028.3,1104356594,1231765916,1364696808,1351.8549,1383.6071,1431.5958,1473.7359,1506.9606,,,,,,,Retail 30,789937302.2,887846604.6,984795459.1,1082313879,1185353648,1352.4718,1388.2335,1443.7334,1494.521,1536.1352,,,,,,,Retail 30,789937302.2,887846604.6,984795459.1,1082313879,1185353648,1352.4718,1388.2335,1443.7334,1494.521,1536.1352,,,,,,,Retail 30,801708789.1,904692779.6,1007598298,1111641276,1221583399,1352.4718,1388.2335,1443.7334,1494.521,1536.1352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retail 90,97361527.05,112944730,129549294.5,146985598.6,153057593,1431.9992,1641.1462,1848.5828,2038.338,2103.8278,,,,,,,Retail 90,97361527.05,112944730,129549294.5,146985598.6,153057593,1431.9992,1641.1462,1848.5828,2038.338,2103.8278,,,,,,,Retail 90,88905169.36,99004853.14,110679203.7,123336291.1,124607018.2,1349.6747,1515.5664,1693.3358,1862.7441,1897.3592,,,,,,,Retail 90,88905169.36,99004853.14,110679203.7,123336291.1,124607018.2,1349.6747,1515.5664,1693.3358,1862.7441,1897.3592,,,,,,,Retail 90,92703642.29,104545245.8,118309584.2,133315975.9,136361476.6,1349.6747,1515.5664,1693.3358,1862.7441,1897.3592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mail,39137658.67,34358405.53,31193573.87,30853537.97,31948146.58,1701.4719,1774.9673,1965.0596,2106.3831,2132.5737,,,,,,,Mail,39137658.67,34358405.53,31193573.87,30853537.97,31948146.58,1701.4719,1774.9673,1965.0596,2106.3831,2132.5737,,,,,,,Mail,39137658.67,34358405.53,31193573.87,30853537.97,31948146.58,1701.4719,1774.9673,1965.0596,2106.3831,2132.5737,,,,,,,Mail,39137658.67,34358405.53,31193573.87,30853537.97,31948146.58,1701.4719,1774.9673,1965.0596,2106.3831,2132.5737,,,,,,,Mail,40244429.3,35872051.14,33274838.56,33518771.62,35074080.14,1701.4719,1774.9673,1965.0596,2106.3831,2132.5737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Specialty,314005536.9,329829551.3,347557704.4,371311993.3,399984860.8,15586.1802,15922.9719,16551.473,17234.9735,17955.49,,,,,,,Specialty,314005536.9,329829551.3,347557704.4,371311993.3,399984860.8,15586.1802,15922.9719,16551.473,17234.9735,17955.49,,,,,,,Specialty,314005536.9,329829551.3,347557704.4,371311993.3,399984860.8,15586.1802,15922.9719,16551.473,17234.9735,17955.49,,,,,,,Specialty,314005536.9,329829551.3,347557704.4,371311993.3,399984860.8,15586.1802,15922.9719,16551.473,17234.9735,17955.49,,,,,,,Specialty,314980184.1,331158015.9,349365796.1,373655697.1,402955150.8,15586.1802,15922.9719,16551.473,17234.9735,17955.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,1294276831,1453542715,1612657167,1780917046,1949687408,1760.2088,1784.3838,1835.9667,1886.3367,1919.73,,,,,,,Total,1294276831,1453542715,1612657167,1780917046,1949687408,1760.2088,1784.3838,1835.9667,1886.3367,1919.73,,,,,,,Total,1231985667,1351039415,1474225941,1607815701,1741893674,1777.5275,1813.6025,1879.5474,1945.1148,1991.6959,,,,,,,Total,1231985667,1351039415,1474225941,1607815701,1741893674,1777.5275,1813.6025,1879.5474,1945.1148,1991.6959,,,,,,,Total,1249637045,1376268092,1508548517,1652131720,1795974107,1771.7292,1806.8973,1872.0653,1936.908,1982.3343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
